section,company,id,date,entry_no,item_code,item_name,material_type,qty,uom,party,metric,value,unit,status,source,verified,note
qc_inspection,JIVO_OIL,,2026-08-30,GE-2026-0483,RM0000066,PEANUT OIL,,29.650,MTS,DHANLAXMI EDIBLES PRIVATE LIMITED,hold_hours_slip_to_QA_manager,,hours,NOT_STARTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=RM_BULK_OIL; hold_to_chemist_h=; grpo_state=NOT_IN_GRPO_QUEUE
qc_inspection,JIVO_OIL,1275,2026-07-28,GE-2026-7681,PM0000369,LABEL 1 LTR MUSTARD BACK SANO,Label_canola_oil_1l_back,52000.000,PCS,ROYAL PRIME LABELS,hold_hours_slip_to_QA_manager,17.88,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=17.86; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1266,2026-07-28,GE-2026-3390,RM0000025,SOYABEAN REFINED LOOSE OIL,Refined Soyben Rm0000025,17.510,MTS,AWL AGRI BUSINESS LIMITED,hold_hours_slip_to_QA_manager,0.56,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=RM_BULK_OIL; hold_to_chemist_h=0.54; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1265,2026-07-28,GE-2026-3390,RM0000025,SOYABEAN REFINED LOOSE OIL,Refined Soyben Rm0000025,21.370,MTS,AWL AGRI BUSINESS LIMITED,hold_hours_slip_to_QA_manager,0.55,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=RM_BULK_OIL; hold_to_chemist_h=0.5; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1301,2026-07-28,GE-2026-5881,RM0000066,PEANUT OIL,Peanut_oil,41.045,MTS,DHANLAXMI EDIBLES PRIVATE LIMITED,hold_hours_slip_to_QA_manager,72.62,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=RM_BULK_OIL; hold_to_chemist_h=56.74; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1263,2026-07-27,GE-2026-9169,PM0000235,CAPS 1 LTR WHITE AND YELLOW SMALL PLAIN,Cap Yellow-white 1l Plain,400000.000,PCS,BABAJI UDYOG PVT. LTD.,hold_hours_slip_to_QA_manager,15.44,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=15.27; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1264,2026-07-27,GE-2026-9169,PM0000079,CAPS 1 & 2 LTR FULL GREEN WITH LOGO,Cap_green_green_1-2_ltr,135000.000,PCS,BABAJI UDYOG PVT. LTD.,hold_hours_slip_to_QA_manager,15.43,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=15.4; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1262,2026-07-27,GE-2026-2592,PM0000053,HDPE BOTTLE 5 LTR,5 Ltr. Jerry Can,890.000,PCS,BAL KRISHNA INDUSTRIES,hold_hours_slip_to_QA_manager,2.4,hours,REJECTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=2.33; grpo_state=NOT_IN_GRPO_QUEUE
qc_inspection,JIVO_OIL,1258,2026-07-27,GE-2026-1297,PM0000076,TIN 15 LTR,Tin 15 Kg,1590.000,PCS,NATIONAL TIN INDUSTRIES,hold_hours_slip_to_QA_manager,1.38,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.52; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1261,2026-07-27,GE-2026-1297,PM0000830,TIN 3 LTR POMACE OLIVE PRINTED,Printed Tin 3 Ltr,1017.000,PCS,NATIONAL TIN INDUSTRIES,hold_hours_slip_to_QA_manager,6.16,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=5.76; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1260,2026-07-27,GE-2026-1297,PM0000831,TIN 3 LTR EXTRA LIGHT OLIVE PRINTED,Printed Tin 3 Ltr,1016.000,PCS,NATIONAL TIN INDUSTRIES,hold_hours_slip_to_QA_manager,5.72,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=5.7; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1259,2026-07-27,GE-2026-1297,PM0000080,TIN 5 LTR POMACE OLIVE PRINTED,Printed Tin 5l Olive Pomace,4206.000,PCS,NATIONAL TIN INDUSTRIES,hold_hours_slip_to_QA_manager,5.72,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=3.99; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1257,2026-07-27,GE-2026-8131,PM0000851,PET BOTTLE 1 LTR 26 GM,Pet_bottle_1_ltr_26gm,42900.000,PCS,TPAC PACKAGING INDIA PVT LTD II,hold_hours_slip_to_QA_manager,2.29,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=2.28; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1256,2026-07-25,GE-2026-0090,PM0000524,LABEL 5 LTR RICE BRAN OIL FRONT,Label 5ltr Rice Bran Oil,25950.000,PCS,CORE PACKAGING,hold_hours_slip_to_QA_manager,2.2,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=2.19; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1255,2026-07-25,GE-2026-0090,PM0000525,LABEL 5 LTR RICE BRAN OIL BACK,Label 5ltr Rice Bran Oil,26700.000,PCS,CORE PACKAGING,hold_hours_slip_to_QA_manager,2.2,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=2.19; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1252,2026-07-25,GE-2026-9381,PM0000125,PET BOTTLE 500 MLS 34 GMS,Pet Bottle 500ml Olive Green,30096.000,PCS,TPAC PACKAGING INDIA PVT LTD,hold_hours_slip_to_QA_manager,3.39,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=3.2; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1251,2026-07-25,GE-2026-9381,PM0000851,PET BOTTLE 1 LTR 26 GM,Pet_bottle_1_ltr_26gm,27612.000,PCS,TPAC PACKAGING INDIA PVT LTD II,hold_hours_slip_to_QA_manager,0.55,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.42; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,,2026-07-25,GE-2026-3069,RM0000025,SOYABEAN REFINED LOOSE OIL,,38.920,MTS,AWL AGRI BUSINESS LIMITED,hold_hours_slip_to_QA_manager,,hours,NOT_STARTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=RM_BULK_OIL; hold_to_chemist_h=; grpo_state=NOT_IN_GRPO_QUEUE
qc_inspection,JIVO_OIL,1248,2026-07-24,GE-2026-6726,RM0000025,SOYABEAN REFINED LOOSE OIL,Refined Soyben Rm0000025,35.980,MTS,AWL AGRI BUSINESS LIMITED,hold_hours_slip_to_QA_manager,1.95,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=RM_BULK_OIL; hold_to_chemist_h=1.93; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1244,2026-07-24,GE-2026-6540,RM0000003,MUSTARD LOOSE OIL,Mustard Oil,10.140,MTS,AWL AGRI BUSINESS LIMITED,hold_hours_slip_to_QA_manager,24.11,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=RM_BULK_OIL; hold_to_chemist_h=24.02; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1245,2026-07-24,GE-2026-6540,RM0000003,MUSTARD LOOSE OIL,Mustard Oil,27.880,MTS,AWL AGRI BUSINESS LIMITED,hold_hours_slip_to_QA_manager,24.12,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=RM_BULK_OIL; hold_to_chemist_h=24.02; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1243,2026-07-24,GE-2026-3764,PM0000076,TIN 15 LTR,Tin 15 Kg,2878.000,PCS,HARYANA INDUSTRIAL COMPANY,hold_hours_slip_to_QA_manager,0.36,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.33; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1247,2026-07-24,GE-2026-2261,PM0000073,MS COATED DRUM 200 LTR,Ms_coated_drum_200_ltr,200.000,PCS,EAST INDIA DRUMS AND BARRELS MANUFACTURING LIMITED AAACV4766F,hold_hours_slip_to_QA_manager,6.26,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=6.21; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1242,2026-07-24,GE-2026-1917,PM0000076,TIN 15 LTR,Tin 15 Kg,2810.000,PCS,HARYANA GENERAL INDUSTRIES,hold_hours_slip_to_QA_manager,0.32,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.29; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1238,2026-07-23,GE-2026-8433,RM0000025,SOYABEAN REFINED LOOSE OIL,Refined Soyben Rm0000025,39.590,MTS,AWL AGRI BUSINESS LIMITED,hold_hours_slip_to_QA_manager,0.23,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=RM_BULK_OIL; hold_to_chemist_h=0.23; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1236,2026-07-23,GE-2026-6499,PM0000013,CARTON 5 LTR 4 PCS,Carton_5l_x_4_pcs_canola_(450x257x325),3378.000,PCS,SSY CONTAINERS PVT LTD,hold_hours_slip_to_QA_manager,0.38,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.37; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1239,2026-07-23,GE-2026-6499,PM0000629,CARTON TIN TOP,Carton Tin Collar,4470.000,PCS,SSY CONTAINERS PVT LTD,hold_hours_slip_to_QA_manager,4.55,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=4.02; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1237,2026-07-23,GE-2026-6499,PM0000409,CARTON 1 LTR POMACE 16 PCS PLAIN,Carton 1ltr 16 Pcs,1990.000,PCS,SSY CONTAINERS PVT LTD,hold_hours_slip_to_QA_manager,0.58,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.57; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1240,2026-07-23,GE-2026-6499,PM0000629,CARTON TIN TOP,Carton Tin Collar,6430.000,PCS,SSY CONTAINERS PVT LTD,hold_hours_slip_to_QA_manager,4.83,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=4.82; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1235,2026-07-23,GE-2026-1841,PM0000006,CARTON 1 LTR 20 PCS PET 40 GM,1 Liter X 20 Pcs (o),5210.000,PCS,KUBER PAPER & PACK PRIVATE LIMITED AAJCK3867H0,hold_hours_slip_to_QA_manager,28.98,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=1.58; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1281,2026-07-23,GE-2026-6423,RM0000003,MUSTARD LOOSE OIL,Mustard Oil,39.570,MTS,VAISHNODEVI AGRO RESOURCES PRIVATE LIMITED,hold_hours_slip_to_QA_manager,145.62,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=RM_BULK_OIL; hold_to_chemist_h=145.18; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1254,2026-07-23,GE-2026-6090,RM0000007,RICE BRAN REFINED OIL,Rice Bran,39.240,MTS,M/S ARORA AGRI BUSINESS VENTURES,hold_hours_slip_to_QA_manager,51.05,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=RM_BULK_OIL; hold_to_chemist_h=51.05; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1234,2026-07-23,GE-2026-8815,RM0000007,RICE BRAN REFINED OIL,Rice Bran,40.060,MTS,M/S ARORA AGRI BUSINESS VENTURES,hold_hours_slip_to_QA_manager,0.64,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=RM_BULK_OIL; hold_to_chemist_h=0.63; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1232,2026-07-22,GE-2026-2553,PM0000079,CAPS 1 & 2 LTR FULL GREEN WITH LOGO,Cap_green_green_1-2_ltr,126000.000,PCS,BABAJI UDYOG PVT. LTD.,hold_hours_slip_to_QA_manager,1.13,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=1.1; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1222,2026-07-22,GE-2026-9746,PM0000469,CAPS 5 LTR BROWN,Cap 5l Brown,3700.000,PCS,RAJ TECHNOPACK PVT LTD,hold_hours_slip_to_QA_manager,2.08,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=1.72; grpo_state=NOT_IN_GRPO_QUEUE
qc_inspection,JIVO_OIL,1221,2026-07-22,GE-2026-9746,PM0000053,HDPE BOTTLE 5 LTR,5 Ltr. Jerry Can,3700.000,PCS,RAJ TECHNOPACK PVT LTD,hold_hours_slip_to_QA_manager,2.06,hours,REJECTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=1.7; grpo_state=NOT_IN_GRPO_QUEUE
qc_inspection,JIVO_OIL,1231,2026-07-22,GE-2026-5818,PM0000881,LABEL 2 LTR GROUNDNUT HANDLE BOTTLE FRONT,Label Cp Groundnut Oil 2 L,3700.000,PCS,ROYAL PRIME LABELS,hold_hours_slip_to_QA_manager,4.22,hours,REJECTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=4.17; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1230,2026-07-22,GE-2026-5818,PM0000880,LABEL 2 LTR GROUNDNUT HANDLE BOTTLE BACK,Label Cp Groundnut Oil 2 L,3700.000,PCS,ROYAL PRIME LABELS,hold_hours_slip_to_QA_manager,4.24,hours,REJECTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=4.18; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1229,2026-07-22,GE-2026-5818,PM0000344,LABEL 1 LTR EXTRA VIRGIN COCONUT FRONT,Label Extra Virgin Coconut1l New,5400.000,PCS,ROYAL PRIME LABELS,hold_hours_slip_to_QA_manager,4.02,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=3.82; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1228,2026-07-22,GE-2026-5818,PM0000345,LABEL 1 LTR EXTRA VIRGIN COCONUT BACK,Label Extra Virgin Coconut1l New,5400.000,PCS,ROYAL PRIME LABELS,hold_hours_slip_to_QA_manager,4.03,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=3.81; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1227,2026-07-22,GE-2026-5818,PM0000266,LABEL 2 LTR CP CANOLA HANDLE BOTTLE FRONT,Label Cp Canola 2ltr,3400.000,PCS,ROYAL PRIME LABELS,hold_hours_slip_to_QA_manager,4.2,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=4.12; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1226,2026-07-22,GE-2026-5818,PM0000265,LABEL 2 LTR CP CANOLA HANDLE BOTTLE BACK,Label Cp Canola 2ltr,3400.000,PCS,ROYAL PRIME LABELS,hold_hours_slip_to_QA_manager,4.2,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=4.12; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1225,2026-07-22,GE-2026-5818,PM0000690,LABEL 1 LTR PRESSED SESAME OIL FRONT,Label 1ltr Sesame Oil,4500.000,PCS,ROYAL PRIME LABELS,hold_hours_slip_to_QA_manager,4.25,hours,REJECTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=4.22; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1224,2026-07-22,GE-2026-5818,PM0000691,LABEL 1 LTR PRESSED SESAME OIL BACK,Label 1ltr Sesame Oil,4500.000,PCS,ROYAL PRIME LABELS,hold_hours_slip_to_QA_manager,4.36,hours,REJECTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=4.27; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1219,2026-07-22,GE-2026-9066,PM0000887,LABEL 200 LTR POMACE SANO,Label Sano Pomace Olive 200lr,100.000,PCS,PACKGEN INTERNATIONAL PVT LTD,hold_hours_slip_to_QA_manager,0.68,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.57; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1218,2026-07-22,GE-2026-9066,PM0000890,LABEL 12 KG REFINED SOYABEAN OIL,Refined Soyabean 12 Kg,4000.000,PCS,PACKGEN INTERNATIONAL PVT LTD,hold_hours_slip_to_QA_manager,0.26,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.25; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1217,2026-07-22,GE-2026-1700,PM0000057,PET BOTTLE 2 LTR 66 GMS,Pet Bottle 2 Ltr 66 Gm,3350.000,PCS,TPAC PACKAGING INDIA PVT LTD II,hold_hours_slip_to_QA_manager,0.79,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.79; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1220,2026-07-22,GE-2026-1700,PM0000851,PET BOTTLE 1 LTR 26 GM,Pet_bottle_1_ltr_26gm,38922.000,PCS,TPAC PACKAGING INDIA PVT LTD II,hold_hours_slip_to_QA_manager,3.74,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=3.73; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1250,2026-07-22,GE-2026-3049,RM0000066,PEANUT OIL,Peanut_oil,40.040,MTS,DHANLAXMI EDIBLES PRIVATE LIMITED,hold_hours_slip_to_QA_manager,72.81,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=RM_BULK_OIL; hold_to_chemist_h=72.79; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1215,2026-07-21,GE-2026-6850,PM0000128,CARTON 500 MLS 24 PCS,Carton 500ml 24 Pcs,5433.000,PCS,KUBER PAPER & PACK PRIVATE LIMITED AAJCK3867H0,hold_hours_slip_to_QA_manager,2.42,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=2.41; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1212,2026-07-21,GE-2026-6389,PM0000411,CARTON 1 LTR 20 PCS PET 26GM,Carton_1l_x_20_pcs_26_gm,2037.000,PCS,SSY CONTAINERS PVT LTD,hold_hours_slip_to_QA_manager,5.15,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.77; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1213,2026-07-21,GE-2026-6389,PM0000657,CARTON 1 LTR 16 PCS SANO,Carton Sano 1ltr X 16pcs,4110.000,PCS,SSY CONTAINERS PVT LTD,hold_hours_slip_to_QA_manager,0.99,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.99; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1214,2026-07-21,GE-2026-1543,RM0000025,SOYABEAN REFINED LOOSE OIL,Refined Soyben Rm0000025,39.880,MTS,AWL AGRI BUSINESS LIMITED,hold_hours_slip_to_QA_manager,4.23,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=RM_BULK_OIL; hold_to_chemist_h=4.22; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1223,2026-07-21,GE-2026-5079,RM0000066,PEANUT OIL,Peanut_oil,40.980,MTS,DHANLAXMI EDIBLES PRIVATE LIMITED,hold_hours_slip_to_QA_manager,29.49,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=RM_BULK_OIL; hold_to_chemist_h=29.48; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1208,2026-07-20,GE-2026-7448,PM0000660,TIN STRIP,Strapping Roll,1008.000,KGS,JOY PACK INDIA PVT LTD,hold_hours_slip_to_QA_manager,0.8,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.34; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1210,2026-07-20,GE-2026-6531,PM0000468,CAPS 5 LTR GREEN,Cap_5l_green,2160.000,PCS,A A ENTERPRISES,hold_hours_slip_to_QA_manager,1.88,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=1.71; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1209,2026-07-20,GE-2026-6531,PM0000053,HDPE BOTTLE 5 LTR,5 Ltr. Jerry Can,2160.000,PCS,A A ENTERPRISES,hold_hours_slip_to_QA_manager,1.68,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=1.67; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1207,2026-07-20,GE-2026-1095,RM0000003,MUSTARD LOOSE OIL,Mustard Oil,39.660,MTS,VAISHNODEVI AGRO RESOURCES PRIVATE LIMITED,hold_hours_slip_to_QA_manager,1.23,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=RM_BULK_OIL; hold_to_chemist_h=1.23; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1205,2026-07-20,GE-2026-6002,PM0000056,PET BOTTLE 100 MLS BOTTLES,Pet Bottle 100ml,4830.000,PCS,ECHO PLAST INDIA,hold_hours_slip_to_QA_manager,0.87,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.86; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1204,2026-07-20,GE-2026-6002,PM0000468,CAPS 5 LTR GREEN,Cap_5l_green,3000.000,PCS,ECHO PLAST INDIA,hold_hours_slip_to_QA_manager,0.87,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.76; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1203,2026-07-20,GE-2026-6002,PM0000053,HDPE BOTTLE 5 LTR,5 Ltr. Jerry Can,2970.000,PCS,ECHO PLAST INDIA,hold_hours_slip_to_QA_manager,0.88,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.5; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1202,2026-07-20,GE-2026-3258,PM0000076,TIN 15 LTR,Tin 15 Kg,3678.000,PCS,HARYANA INDUSTRIAL COMPANY,hold_hours_slip_to_QA_manager,0.2,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=0.19; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1233,2026-07-20,GE-2026-4509,RM0000003,MUSTARD LOOSE OIL,Mustard Oil,38.380,MTS,AWL AGRI BUSINESS LIMITED,hold_hours_slip_to_QA_manager,56.57,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=RM_BULK_OIL; hold_to_chemist_h=56.55; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1211,2026-07-20,GE-2026-3683,RM0000066,PEANUT OIL,Peanut_oil,41.575,MTS,DHANLAXMI EDIBLES PRIVATE LIMITED,hold_hours_slip_to_QA_manager,24.02,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=RM_BULK_OIL; hold_to_chemist_h=23.93; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1201,2026-07-20,GE-2026-0516,RM0000025,SOYABEAN REFINED LOOSE OIL,Refined Soyben Rm0000025,40.230,MTS,VAISHNODEVI AGRO RESOURCES PRIVATE LIMITED,hold_hours_slip_to_QA_manager,0.4,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=RM_BULK_OIL; hold_to_chemist_h=0.23; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1200,2026-07-20,GE-2026-5468,RM0000025,SOYABEAN REFINED LOOSE OIL,Refined Soyben Rm0000025,39.870,MTS,VAISHNODEVI AGRO RESOURCES PRIVATE LIMITED,hold_hours_slip_to_QA_manager,0.07,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=RM_BULK_OIL; hold_to_chemist_h=0.06; grpo_state=PENDING_IN_APP
qc_inspection,JIVO_OIL,1198,2026-07-18,GE-2026-6913,PM0000056,PET BOTTLE 100 MLS BOTTLES,Pet Bottle 100ml,5635.000,PCS,ECHO PLAST INDIA,hold_hours_slip_to_QA_manager,2.66,hours,REJECTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=2.15; grpo_state=NOT_IN_GRPO_QUEUE
qc_inspection,JIVO_OIL,1195,2026-07-18,GE-2026-3334,PM0000005,CARTON 1 LTR 12 POUCHES,Carton_1l_x_12_pcs_(pouch),3263.000,PCS,KUBER PAPER & PACK PRIVATE LIMITED AAJCK3867H0,hold_hours_slip_to_QA_manager,2.33,hours,ACCEPTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=PM_PACKAGING; hold_to_chemist_h=2.3; grpo_state=PENDING_IN_APP
