date,warehouse,sap_onhand_l,invoiced_not_dispatched_l,at_gate_l,physical_l,ceiling_l,free_l,pct_full,invoiced_not_dispatched_intercompany_l,physical_incl_intercompany_l,stale_open_bills_l,basis
2024-10-07,GP-FG (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-10-07,BH-FG (overflow / secondary),197909,,0,197909,,,,,197909,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-10-07,BH-SC (overflow / secondary),501,,0,501,,,,,501,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-10-08,BH-PF,159125,0,0,159125,377000,217875,42.2,0,159125,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2024-10-08,OIL-FG-TOTAL (BH-BT+BH-PF),159125,0,0,159125,377000,217875,42.2,0,159125,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2024-10-08,GP-FG (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-10-08,BH-FG (overflow / secondary),235990,,0,235990,,,,,235990,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-10-08,BH-SC (overflow / secondary),501,,0,501,,,,,501,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-10-09,BH-PF,52752,0,0,52752,377000,324248,14.0,0,52752,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2024-10-09,OIL-FG-TOTAL (BH-BT+BH-PF),52752,0,0,52752,377000,324248,14.0,0,52752,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2024-10-09,GP-FG (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-10-09,BH-FG (overflow / secondary),273539,,0,273539,,,,,273539,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-10-09,BH-SC (overflow / secondary),501,,0,501,,,,,501,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-10-10,BH-PF,135019,0,0,135019,377000,241981,35.8,0,135019,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2024-10-10,OIL-FG-TOTAL (BH-BT+BH-PF),135019,0,0,135019,377000,241981,35.8,0,135019,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2024-10-10,GP-FG (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-10-10,BH-FG (overflow / secondary),263449,,0,263449,,,,,263449,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-10-10,BH-SC (overflow / secondary),501,,0,501,,,,,501,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-10-11,BH-PF,99029,0,0,99029,377000,277971,26.3,0,99029,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2024-10-11,OIL-FG-TOTAL (BH-BT+BH-PF),99029,0,0,99029,377000,277971,26.3,0,99029,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2024-10-11,GP-FG (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-10-11,BH-FG (overflow / secondary),321972,,0,321972,,,,,321972,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-10-11,BH-SC (overflow / secondary),501,,0,501,,,,,501,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-10-12,BH-PF,130749,0,0,130749,377000,246251,34.7,0,130749,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2024-10-12,OIL-FG-TOTAL (BH-BT+BH-PF),130749,0,0,130749,377000,246251,34.7,0,130749,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2024-10-12,GP-FG (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-10-12,BH-FG (overflow / secondary),321950,,0,321950,,,,,321950,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-10-12,BH-SC (overflow / secondary),501,,0,501,,,,,501,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-10-13,BH-PF,130749,0,0,130749,377000,246251,34.7,0,130749,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2024-10-13,OIL-FG-TOTAL (BH-BT+BH-PF),130749,0,0,130749,377000,246251,34.7,0,130749,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2024-10-13,GP-FG (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-10-13,BH-FG (overflow / secondary),321950,,0,321950,,,,,321950,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-10-13,BH-SC (overflow / secondary),501,,0,501,,,,,501,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-10-14,BH-PF,172840,0,0,172840,377000,204160,45.8,0,172840,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2024-10-14,OIL-FG-TOTAL (BH-BT+BH-PF),172840,0,0,172840,377000,204160,45.8,0,172840,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2024-10-14,GP-FG (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-10-14,BH-FG (overflow / secondary),338759,,0,338759,,,,,338759,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-10-14,BH-SC (overflow / secondary),501,,0,501,,,,,501,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-10-15,BH-PF,175380,0,0,175380,377000,201620,46.5,0,175380,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2024-10-15,OIL-FG-TOTAL (BH-BT+BH-PF),175380,0,0,175380,377000,201620,46.5,0,175380,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2024-10-15,GP-FG (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-10-15,BH-FG (overflow / secondary),389718,,0,389718,,,,,389718,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-10-15,BH-SC (overflow / secondary),501,,0,501,,,,,501,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-10-16,BH-PF,145746,0,0,145746,377000,231254,38.7,0,145746,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2024-10-16,OIL-FG-TOTAL (BH-BT+BH-PF),145746,0,0,145746,377000,231254,38.7,0,145746,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2024-10-16,GP-FG (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-10-16,BH-FG (overflow / secondary),353935,,0,353935,,,,,353935,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-10-16,BH-SC (overflow / secondary),501,,0,501,,,,,501,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-10-17,BH-PF,142309,0,0,142309,377000,234691,37.7,0,142309,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2024-10-17,OIL-FG-TOTAL (BH-BT+BH-PF),142309,0,0,142309,377000,234691,37.7,0,142309,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2024-10-17,GP-FG (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-10-17,BH-FG (overflow / secondary),335617,,0,335617,,,,,335617,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-10-17,BH-SC (overflow / secondary),501,,0,501,,,,,501,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-10-18,BH-PF,179829,0,0,179829,377000,197171,47.7,0,179829,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2024-10-18,OIL-FG-TOTAL (BH-BT+BH-PF),179829,0,0,179829,377000,197171,47.7,0,179829,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2024-10-18,GP-FG (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-10-18,BH-FG (overflow / secondary),333176,,0,333176,,,,,333176,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-10-18,BH-SC (overflow / secondary),501,,0,501,,,,,501,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-10-19,BH-PF,106100,0,0,106100,377000,270900,28.1,0,106100,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2024-10-19,OIL-FG-TOTAL (BH-BT+BH-PF),106100,0,0,106100,377000,270900,28.1,0,106100,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2024-10-19,GP-FG (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-10-19,BH-FG (overflow / secondary),319368,,0,319368,,,,,319368,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-10-19,BH-SC (overflow / secondary),501,,0,501,,,,,501,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-10-20,BH-PF,132036,0,0,132036,377000,244964,35.0,0,132036,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2024-10-20,OIL-FG-TOTAL (BH-BT+BH-PF),132036,0,0,132036,377000,244964,35.0,0,132036,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2024-10-20,GP-FG (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-10-20,BH-FG (overflow / secondary),319368,,0,319368,,,,,319368,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-10-20,BH-SC (overflow / secondary),501,,0,501,,,,,501,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-10-21,BH-PF,143105,0,0,143105,377000,233895,38.0,0,143105,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2024-10-21,OIL-FG-TOTAL (BH-BT+BH-PF),143105,0,0,143105,377000,233895,38.0,0,143105,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2024-10-21,GP-FG (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-10-21,BH-FG (overflow / secondary),289635,,0,289635,,,,,289635,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-10-21,BH-SC (overflow / secondary),501,,0,501,,,,,501,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-10-22,BH-PF,122075,0,0,122075,377000,254925,32.4,0,122075,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2024-10-22,OIL-FG-TOTAL (BH-BT+BH-PF),122075,0,0,122075,377000,254925,32.4,0,122075,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2024-10-22,GP-FG (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-10-22,BH-FG (overflow / secondary),303954,,0,303954,,,,,303954,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-10-22,BH-SC (overflow / secondary),501,,0,501,,,,,501,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-10-23,BH-PF,99813,0,0,99813,377000,277187,26.5,0,99813,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2024-10-23,OIL-FG-TOTAL (BH-BT+BH-PF),99813,0,0,99813,377000,277187,26.5,0,99813,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2024-10-23,GP-FG (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-10-23,BH-FG (overflow / secondary),275845,,0,275845,,,,,275845,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-10-23,BH-SC (overflow / secondary),501,,0,501,,,,,501,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-10-24,BH-PF,97914,0,0,97914,377000,279086,26.0,0,97914,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2024-10-24,OIL-FG-TOTAL (BH-BT+BH-PF),97914,0,0,97914,377000,279086,26.0,0,97914,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2024-10-24,GP-FG (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-10-24,BH-FG (overflow / secondary),323174,,0,323174,,,,,323174,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-10-24,BH-SC (overflow / secondary),501,,0,501,,,,,501,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-10-25,BH-PF,149064,0,0,149064,377000,227936,39.5,0,149064,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2024-10-25,OIL-FG-TOTAL (BH-BT+BH-PF),149064,0,0,149064,377000,227936,39.5,0,149064,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2024-10-25,GP-FG (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-10-25,BH-FG (overflow / secondary),296609,,0,296609,,,,,296609,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-10-25,BH-SC (overflow / secondary),501,,0,501,,,,,501,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-10-26,BH-PF,83231,0,0,83231,377000,293769,22.1,0,83231,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2024-10-26,OIL-FG-TOTAL (BH-BT+BH-PF),83231,0,0,83231,377000,293769,22.1,0,83231,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2024-10-26,GP-FG (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-10-26,BH-FG (overflow / secondary),280456,,0,280456,,,,,280456,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-10-26,BH-SC (overflow / secondary),501,,0,501,,,,,501,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-10-27,BH-PF,83231,0,0,83231,377000,293769,22.1,0,83231,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2024-10-27,OIL-FG-TOTAL (BH-BT+BH-PF),83231,0,0,83231,377000,293769,22.1,0,83231,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2024-10-27,GP-FG (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-10-27,BH-FG (overflow / secondary),280456,,0,280456,,,,,280456,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-10-27,BH-SC (overflow / secondary),501,,0,501,,,,,501,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-10-28,BH-PF,114646,0,0,114646,377000,262354,30.4,0,114646,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2024-10-28,OIL-FG-TOTAL (BH-BT+BH-PF),114646,0,0,114646,377000,262354,30.4,0,114646,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2024-10-28,GP-FG (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-10-28,BH-FG (overflow / secondary),261461,,0,261461,,,,,261461,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-10-28,BH-SC (overflow / secondary),501,,0,501,,,,,501,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-10-29,BH-PF,92246,0,0,92246,377000,284754,24.5,0,92246,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2024-10-29,OIL-FG-TOTAL (BH-BT+BH-PF),92246,0,0,92246,377000,284754,24.5,0,92246,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2024-10-29,GP-FG (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-10-29,BH-FG (overflow / secondary),289212,,0,289212,,,,,289212,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-10-29,BH-SC (overflow / secondary),501,,0,501,,,,,501,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-10-30,BH-PF,50586,0,0,50586,377000,326414,13.4,0,50586,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2024-10-30,OIL-FG-TOTAL (BH-BT+BH-PF),50586,0,0,50586,377000,326414,13.4,0,50586,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2024-10-30,GP-FG (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-10-30,BH-FG (overflow / secondary),461891,,0,461891,,,,,461891,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-10-30,BH-SC (overflow / secondary),501,,0,501,,,,,501,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-10-31,BH-PF,43955,0,0,43955,377000,333045,11.7,0,43955,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2024-10-31,OIL-FG-TOTAL (BH-BT+BH-PF),43955,0,0,43955,377000,333045,11.7,0,43955,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2024-10-31,GP-FG (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-10-31,BH-FG (overflow / secondary),447481,,0,447481,,,,,447481,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-10-31,BH-SC (overflow / secondary),501,,0,501,,,,,501,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-11-01,BH-PF,43955,0,0,43955,377000,333045,11.7,0,43955,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2024-11-01,OIL-FG-TOTAL (BH-BT+BH-PF),43955,0,0,43955,377000,333045,11.7,0,43955,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2024-11-01,GP-FG (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-11-01,BH-FG (overflow / secondary),447481,,0,447481,,,,,447481,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-11-01,BH-SC (overflow / secondary),501,,0,501,,,,,501,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-11-02,BH-PF,43955,0,0,43955,377000,333045,11.7,0,43955,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2024-11-02,OIL-FG-TOTAL (BH-BT+BH-PF),43955,0,0,43955,377000,333045,11.7,0,43955,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2024-11-02,GP-FG (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-11-02,BH-FG (overflow / secondary),445260,,0,445260,,,,,445260,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-11-02,BH-SC (overflow / secondary),501,,0,501,,,,,501,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-11-03,BH-PF,43955,0,0,43955,377000,333045,11.7,0,43955,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2024-11-03,OIL-FG-TOTAL (BH-BT+BH-PF),43955,0,0,43955,377000,333045,11.7,0,43955,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2024-11-03,GP-FG (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-11-03,BH-FG (overflow / secondary),445260,,0,445260,,,,,445260,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-11-03,BH-SC (overflow / secondary),501,,0,501,,,,,501,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-11-04,BH-PF,43955,0,0,43955,377000,333045,11.7,0,43955,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2024-11-04,OIL-FG-TOTAL (BH-BT+BH-PF),43955,0,0,43955,377000,333045,11.7,0,43955,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2024-11-04,GP-FG (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-11-04,BH-FG (overflow / secondary),440563,,0,440563,,,,,440563,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-11-04,BH-SC (overflow / secondary),501,,0,501,,,,,501,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-11-05,BH-PF,43955,0,0,43955,377000,333045,11.7,0,43955,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2024-11-05,OIL-FG-TOTAL (BH-BT+BH-PF),43955,0,0,43955,377000,333045,11.7,0,43955,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2024-11-05,GP-FG (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-11-05,BH-FG (overflow / secondary),443359,,0,443359,,,,,443359,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-11-05,BH-SC (overflow / secondary),501,,0,501,,,,,501,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-11-06,BH-PF,43955,0,0,43955,377000,333045,11.7,0,43955,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2024-11-06,OIL-FG-TOTAL (BH-BT+BH-PF),43955,0,0,43955,377000,333045,11.7,0,43955,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2024-11-06,GP-FG (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-11-06,BH-FG (overflow / secondary),435248,,0,435248,,,,,435248,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-11-06,BH-SC (overflow / secondary),501,,0,501,,,,,501,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-11-07,BH-PF,64111,0,0,64111,377000,312889,17.0,0,64111,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2024-11-07,OIL-FG-TOTAL (BH-BT+BH-PF),64111,0,0,64111,377000,312889,17.0,0,64111,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2024-11-07,GP-FG (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-11-07,BH-FG (overflow / secondary),418304,,0,418304,,,,,418304,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-11-07,BH-SC (overflow / secondary),501,,0,501,,,,,501,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-11-08,BH-PF,56968,0,0,56968,377000,320032,15.1,0,56968,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2024-11-08,OIL-FG-TOTAL (BH-BT+BH-PF),56968,0,0,56968,377000,320032,15.1,0,56968,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2024-11-08,GP-FG (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-11-08,BH-FG (overflow / secondary),416979,,0,416979,,,,,416979,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-11-08,BH-SC (overflow / secondary),501,,0,501,,,,,501,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-11-09,BH-PF,56966,0,0,56966,377000,320034,15.1,0,56966,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2024-11-09,OIL-FG-TOTAL (BH-BT+BH-PF),56966,0,0,56966,377000,320034,15.1,0,56966,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2024-11-09,GP-FG (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-11-09,BH-FG (overflow / secondary),409218,,0,409218,,,,,409218,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-11-09,BH-SC (overflow / secondary),501,,0,501,,,,,501,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-11-10,BH-PF,56966,0,0,56966,377000,320034,15.1,0,56966,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2024-11-10,OIL-FG-TOTAL (BH-BT+BH-PF),56966,0,0,56966,377000,320034,15.1,0,56966,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2024-11-10,GP-FG (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-11-10,BH-FG (overflow / secondary),409218,,0,409218,,,,,409218,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-11-10,BH-SC (overflow / secondary),501,,0,501,,,,,501,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-11-11,BH-PF,45538,0,0,45538,377000,331462,12.1,0,45538,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2024-11-11,OIL-FG-TOTAL (BH-BT+BH-PF),45538,0,0,45538,377000,331462,12.1,0,45538,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2024-11-11,GP-FG (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-11-11,BH-FG (overflow / secondary),407468,,0,407468,,,,,407468,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-11-11,BH-SC (overflow / secondary),501,,0,501,,,,,501,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-11-12,BH-PF,45538,0,0,45538,377000,331462,12.1,0,45538,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2024-11-12,OIL-FG-TOTAL (BH-BT+BH-PF),45538,0,0,45538,377000,331462,12.1,0,45538,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2024-11-12,GP-FG (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-11-12,BH-FG (overflow / secondary),409196,,0,409196,,,,,409196,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-11-12,BH-SC (overflow / secondary),501,,0,501,,,,,501,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-11-13,BH-PF,50068,0,0,50068,377000,326932,13.3,0,50068,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2024-11-13,OIL-FG-TOTAL (BH-BT+BH-PF),50068,0,0,50068,377000,326932,13.3,0,50068,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2024-11-13,GP-FG (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-11-13,BH-FG (overflow / secondary),377951,,0,377951,,,,,377951,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-11-13,BH-SC (overflow / secondary),501,,0,501,,,,,501,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-11-14,BH-PF,109624,0,0,109624,377000,267376,29.1,0,109624,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2024-11-14,OIL-FG-TOTAL (BH-BT+BH-PF),109624,0,0,109624,377000,267376,29.1,0,109624,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2024-11-14,GP-FG (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2024-11-14,BH-FG (overflow / secondary),344835,,0,344835,,,,,344835,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
