code,name,kind,open_qty_aug01,uom,vendor,ordered_on,due_on,at_gate_qty,lead_median_d,lead_p90_d,orders_sampled,typical_order_qty,row_type,credibility,po_num,po_age_days_at_aug01,lead_median_full_d,lead_source,min_order_qty_seen,canonical_code,warehouse,note
RM0000003,MUSTARD OIL KACHI GHANI,OIL,406.59,LTR,CHANDRA INDUSTRIES,2024-12-09,2024-12-09,0,11,33,57,44417.5,OPEN_PO,STALE_DEAD,1224226549,600,13,ITEM,4390.11,RM0000003,BH-GJ,
CG0000007,REPAIR AND MAINTENACE BUILDING AND OFFICE,CONSUMABLE,406.0,NULL,MOHIT GLASS HOUSE AND ALUMINUM DECORATION,2026-06-22,2026-06-30,0,6,16,599,2.0,OPEN_PO,LIVE,220626119,40,6,ITEM,0.02,CG0000007,BH-FA,
CG0000007,REPAIR AND MAINTENACE BUILDING AND OFFICE,CONSUMABLE,406.0,NULL,MOHIT GLASS HOUSE AND ALUMINUM DECORATION,2026-06-22,2026-06-30,0,6,16,599,2.0,OPEN_PO,LIVE,220626119,40,6,ITEM,0.02,CG0000007,BH-FA,
PM0000671,POUCH SOYABEAN MULTI ROLLS KGS,POUCH,404.7,PCS,UNIQUE PACKTECH,2025-12-20,2025-12-20,0,20.5,28,8,1750.0,OPEN_PO,STALE_DEAD,1225226636,224,26.0,ITEM,514.5,PM0000671,BH-PM,
PM0000249,CARTON 5 LTR TIN 1 PCS WITH THERMOCOL,CARTON,400.0,PCS,CVS PACKAGING PRIVATE LIMITED,2025-02-11,2025-02-11,0,3.0,21,0,,OPEN_PO,STALE_DEAD,225226539,536,,CLASS_FALLBACK,,PM0000249,DL-EC,
PM0000270,LABEL 15 LTR COLD PRESS SUNFLOWER OIL,LABEL,400.0,PCS,MEDIA GRAPHIC PRINTS VEND,2025-03-05,2025-03-05,0,6.0,11,4,1500.0,OPEN_PO,STALE_DEAD,325226606,514,6.0,ITEM,500.0,PM0000270,BH-PM,
PM0000421,LABEL 500 MLS EXTRA VIRGIN OLIVE OIL FRONT,LABEL,400.0,PCS,SAI DIGISTIK PRIVATE LIMITED,2025-04-30,2025-04-30,0,7,7,1,3000.0,OPEN_PO,STALE_DEAD,425226652,458,7,ITEM,1000.0,PM0000421,BH-PM,
PM0000422,LABEL 500 MLS EXTRA VIRGIN OLIVE OIL BACK,LABEL,400.0,PCS,SAI DIGISTIK PRIVATE LIMITED,2025-04-30,2025-04-30,0,7,7,1,3000.0,OPEN_PO,STALE_DEAD,425226652,458,7,ITEM,1000.0,PM0000422,BH-PM,
PM0000628,LABEL 15 LTR SUNFLOWER OIL,LABEL,400.0,PCS,MEDIA GRAPHIC PRINTS VEND,2025-06-17,2025-06-17,0,8.0,19,0,10750.0,OPEN_PO,STALE_DEAD,625226586,410,,CLASS_FALLBACK,1500.0,PM0000628,BH-PM,
PM0000465,LABEL 13 KGS REFINED COTTON SEED OIL,LABEL,400.0,PCS,ZENBI INTERNATIONAL PRIVATE LIMITED,2026-01-07,2026-01-07,0,13.0,22,2,400.0,OPEN_PO,STALE_DEAD,126226517,206,13.0,ITEM,400.0,PM0000465,BH-PM,
PM0000395,TIN 5 LTR POMACE OLIVE SANO,TIN,397.0,PCS,NATIONAL TIN INDUSTRIES,2026-01-20,2026-01-20,0,12,31,9,15000.0,OPEN_PO,STALE_DEAD,126226685,193,70,ITEM,3716.0,PM0000395,BH-PM,
PM0000825,CARTON 1 LTR 20 PCS NEW,CARTON,390.0,PCS,SSY CONTAINERS PVT LTD,2025-12-03,2025-12-03,0,2,5,11,5000.0,OPEN_PO,STALE_DEAD,1225226512,241,5,ITEM,283.0,PM0000825,BH-PM,
PM0000007,CARTON 1 LTR 6 PCS,CARTON,387.0,PCS,PACKSTER PACKAGING SOLUTIONS,2024-10-25,2024-10-25,0,3.0,21,0,,OPEN_PO,STALE_DEAD,1024226650,645,,CLASS_FALLBACK,,PM0000007,BH-PM,
PM0000076,TIN 15 LTR,TIN,380.0,PCS,HARYANA GENERAL INDUSTRIES,2026-01-17,2026-01-17,0,6,29,17,9500.0,OPEN_PO,STALE_DEAD,126226587,196,35,ITEM,6000.0,PM0000076,BH-PM,
CG0000007,REPAIR AND MAINTENACE BUILDING AND OFFICE,CONSUMABLE,378.0,NULL,WALL SCRIPTS,2025-06-05,2025-06-05,0,6,16,599,2.0,OPEN_PO,STALE_DEAD,625226510,422,6,ITEM,0.02,CG0000007,DL-FA,
FA0000005,PUFF PANELS AND ACCESSORIES,FIXED_ASSET,376.0,PCS,BISMILAH WELDERS,2024-11-25,2024-12-30,0,23,23,1,313.5,OPEN_PO,STALE_DEAD,1124226696,614,23,ITEM,313.5,FA0000005,BH-FA,
FA0000063,PUFF PANEL INSTALLATION (FA0000005),FIXED_ASSET,376.0,PCS,BISMILAH WELDERS,2024-11-25,2025-02-28,0,5.0,32,0,,OPEN_PO,STALE_DEAD,1124226708,614,,CLASS_FALLBACK,,FA0000063,BH-FA,
PM0000470,CAPS 5 LTR ORANGE,CAP,375.0,PCS,ECHO PLAST INDIA,2025-06-30,2025-06-30,0,8.0,22,20,10000.0,OPEN_PO,STALE_DEAD,625226655,397,20.5,ITEM,3045.0,PM0000470,BH-PM,
SF0000002,SOYABEAN OIL 15 KGS TIN IMP,SEMI_FINISHED,375.0,PCS,ILAHI CO,2026-04-27,2026-04-27,0,12.0,28,14,1500.0,OPEN_PO,STALE_DEAD,220426117,96,14.5,ITEM,20.0,SF0000002,BH-GJ,
RM0000003,MUSTARD LOOSE OIL,OIL,373.63,LTR,VAISHNODEVI AGRO RESOURCES PRIVATE LIMITED,2026-07-10,2026-07-10,0,11,33,57,44417.5,OPEN_PO,LIVE,220726045,22,13,ITEM,4390.11,RM0000003,BH-GJ,
RM0000057,KALI DRAKH,RAW_OTHER,368.0,KGS,GOBIND RAM KANSHI RAM SALES CORPORATION,2025-09-14,2025-09-14,0,1,1,1,368.0,OPEN_PO,STALE_DEAD,925226559,321,1,ITEM,368.0,RM0000057,BH-PP,
RM0000011,GROUNDNUT LOOSE OIL,OIL,362.64,LTR,VINOD AGRO INDUSTRIES PRIVATE LIMITED,2025-04-12,2025-04-12,0,8.5,25,16,45098.9,OPEN_PO,STALE_DEAD,425226580,476,8.5,ITEM,32999.97,RM0000011,BH-GJ,
RM0000025,SOYABEAN REFINED LOOSE OIL,OIL,362.64,LTR,DIL EXIM COMMODITIES PRIVATE LIMITED,2025-07-19,2025-07-19,0,13,22,137,45505.4,OPEN_PO,STALE_DEAD,725226599,378,13,ITEM,656.04,RM0000025,BH-GJ,
RM0000025,SOYABEAN REFINED LOOSE OIL,OIL,362.64,LTR,LEGACY COMMODITIES PRIVATE LIMITED(VEND),2025-10-13,2025-10-13,0,13,22,137,45505.4,OPEN_PO,STALE_DEAD,1025226569,292,13,ITEM,656.04,RM0000025,BH-GJ,
RM0000066,PEANUT OIL,OIL,362.64,LTR,DHANLAXMI EDIBLES PRIVATE LIMITED,2026-07-11,2026-07-11,0,7.5,11,12,45373.6,OPEN_PO,LIVE,220726060,21,7.5,ITEM,32857.11,RM0000011,BH-GJ,
PM0000671,POUCH SOYABEAN MULTI ROLLS KGS,POUCH,360.54,PCS,UFLEX LIMITED NEW,2026-04-10,2026-04-10,0,20.5,28,8,1750.0,OPEN_PO,STALE_DEAD,220426036,113,26.0,ITEM,514.5,PM0000671,BH-PM,
RM0000007,RICE BRAN REFINED OIL,OIL,351.65,LTR,SHREE GANESH EDIBLES PRIVATE LIMITED,2025-02-15,2025-02-15,0,8.0,28,12,43329.6,OPEN_PO,STALE_DEAD,225226564,532,8.0,ITEM,11803.28,RM0000007,BH-GJ,
PM0000046,LABEL 5 LTR COLD PRESS FRONT,LABEL,350.0,PCS,PINNACLE TRAXIM PVT LTD,2024-10-09,2024-10-09,0,8,9,7,31950.0,OPEN_PO,STALE_DEAD,1024226657,661,8,ITEM,25000.0,PM0000046,BH-PM,
FG0000199,SPICES CUMIN SEEDS 100 GMS,FINISHED,350.0,NOS,RTC FOODS AAYFR3897E,2024-10-21,2024-10-21,0,4.0,11,0,,OPEN_PO,STALE_DEAD,1024226628,649,,CLASS_FALLBACK,,FG0000199,BH-FG,
FG0000199,SPICES CUMIN SEEDS 100 GMS,FINISHED,350.0,NOS,RTC FOODS AAYFR3897E,2024-10-21,2024-10-21,0,4.0,11,0,,OPEN_PO,STALE_DEAD,1024226638,649,,CLASS_FALLBACK,,FG0000199,BH-FG,
CG0000028,MS PIPE-ANGLE ( MEZZANINE FLOOR-GUPTA GODOWN),CONSUMABLE,350.0,PCS,S.R. ENTERPRISES,2024-12-10,2024-12-15,0,6,21,0,,OPEN_PO,STALE_DEAD,1224226585,599,,CLASS_FALLBACK,,CG0000028,BH-FA,
FG0000083,DESI GHEE A2 1 LTR 9 PCS,FINISHED,348.0,PCS,CVS PACKAGING PRIVATE LIMITED,2024-10-28,2024-10-28,0,4.0,11,0,,OPEN_PO,STALE_DEAD,1024226683,642,,CLASS_FALLBACK,,FG0000083,BH-PM,
CG0000026,HARDWARE FOR WIP/SANITARY - WIP DOCK AND 1ST FLOOR EXTENSION,CONSUMABLE,340.0,PCS,S.R. ENTERPRISES,2024-12-26,2025-01-10,0,5,30,23,7.0,OPEN_PO,STALE_DEAD,1224226625,583,5,ITEM,1.0,CG0000026,BH-FA,
CF0000025,BOREWELL (1212013-NEW LAND),CONSUMABLE,340.0,PCS,B S ENTERPRISE,2025-06-13,2025-06-30,0,4.0,15,12,2.0,OPEN_PO,STALE_DEAD,625226549,414,4.0,ITEM,2.0,CF0000025,BH-FA,
PM0000657,CARTON 1 LTR 16 PCS SANO,CARTON,337.0,PCS,SSY CONTAINERS PVT LTD,2025-12-17,2025-12-17,0,3,4,7,5000.0,OPEN_PO,STALE_DEAD,1225226595,227,3,ITEM,1290.0,PM0000657,BH-PM,
RM0000009,REFINED SUNFLOWER OIL,OIL,329.67,LTR,KUTCH CHEMICAL INDUSTRIES LIMITED,2024-10-15,2024-10-15,0,9.5,12,2,46087.9,OPEN_PO,STALE_DEAD,1024226588,655,9.5,ITEM,45208.75,RM0000009,BH-FG,
PM0000003,CARTON 1 LTR POMACE 16 PCS,CARTON,327.0,PCS,SHIVALIK CONTAINERS PVT.LTD (AAECS1496B),2025-10-04,2025-10-04,0,5.5,16,22,8000.0,OPEN_PO,STALE_DEAD,1025226503,301,21.0,ITEM,409.0,PM0000003,BH-PM,
PM0000194,PET BOTTLE 1 LTR 40 GMS,BOTTLE,316.0,PCS,TPAC PACKAGING INDIA PVT LTD,2026-06-08,2026-06-08,0,4,36,21,100000.0,OPEN_PO,LIVE,220626045,54,9,ITEM,5200.0,PM0000194,BH-PM,
PM0000186,HDPE BOTTLE 5 LTR OLIVE GREEN,BOTTLE,308.0,PCS,RAJ TECHNOPACK PVT LTD,2025-05-13,2025-05-13,0,19,36,5,10000.0,OPEN_PO,STALE_DEAD,525226562,445,20,ITEM,2540.0,PM0000186,BH-PM,
RM0000011,GROUNDNUT LOOSE OIL,OIL,307.69,LTR,DHANLAXMI EDIBLES PRIVATE LIMITED,2025-12-23,2025-12-23,0,8.5,25,16,45098.9,OPEN_PO,STALE_DEAD,1225226622,221,8.5,ITEM,32999.97,RM0000011,BH-GJ,
PM0000005,CARTON 1 LTR 12 POUCHES,CARTON,306.0,PCS,SSY CONTAINERS PVT LTD,2026-05-14,2026-05-14,0,5,21,15,12000.0,OPEN_PO,LIVE,220526057,79,26,ITEM,960.0,PM0000005,BH-PM,
PM0000013,CARTON 5 LTR 4 PCS,CARTON,302.0,PCS,SSY CONTAINERS PVT LTD,2025-09-10,2025-09-10,0,3,11,21,10000.0,OPEN_PO,STALE_DEAD,925226556,325,22,ITEM,2834.0,PM0000013,BH-PM,
PM0000031,LABEL 15 LTR REFINED FRONT,LABEL,300.0,PCS,MEDIA GRAPHIC PRINTS VEND,2024-10-15,2024-10-15,0,3.5,16,4,1150.0,OPEN_PO,STALE_DEAD,1024226599,655,3.5,ITEM,700.0,PM0000031,BH-PM,
FG0000195,SPICES BLACK CARDAMOM 100 GMS,FINISHED,300.0,PCS,RTC FOODS AAYFR3897E,2024-10-21,2024-10-21,0,4.0,11,0,,OPEN_PO,STALE_DEAD,1024226628,649,,CLASS_FALLBACK,,FG0000195,BH-FG,
FG0000196,SPICES BLACK PEPPER 100 GMS,FINISHED,300.0,PCS,RTC FOODS AAYFR3897E,2024-10-21,2024-10-21,0,4.0,11,0,,OPEN_PO,STALE_DEAD,1024226628,649,,CLASS_FALLBACK,,FG0000196,BH-FG,
FG0000195,SPICES BLACK CARDAMOM 100 GMS,FINISHED,300.0,PCS,RTC FOODS AAYFR3897E,2024-10-21,2024-10-21,0,4.0,11,0,,OPEN_PO,STALE_DEAD,1024226638,649,,CLASS_FALLBACK,,FG0000195,BH-FG,
FG0000196,SPICES BLACK PEPPER 100 GMS,FINISHED,300.0,PCS,RTC FOODS AAYFR3897E,2024-10-21,2024-10-21,0,4.0,11,0,,OPEN_PO,STALE_DEAD,1024226638,649,,CLASS_FALLBACK,,FG0000196,BH-FG,
PM0000076,TIN 15 LTR,TIN,300.0,PCS,BOXMASTERS INDIA,2025-07-24,2025-07-24,0,6,29,17,9500.0,OPEN_PO,STALE_DEAD,725226623,373,35,ITEM,6000.0,PM0000076,BH-PM,
PM0000733,LABEL 5 LTR GOLD PLUS FRONT,LABEL,300.0,PCS,ROYAL PRIME LABELS,2025-07-29,2025-07-29,0,8,8,1,,OPEN_PO,STALE_DEAD,725226661,368,8,ITEM,,PM0000733,BH-PM,
PM0000734,LABEL 5 LTR GOLD PLUS BACK,LABEL,300.0,PCS,ROYAL PRIME LABELS,2025-07-29,2025-07-29,0,8,8,1,,OPEN_PO,STALE_DEAD,725226661,368,8,ITEM,,PM0000734,BH-PM,
PM0000108,LABEL 1 LTR POMACE FRONT,LABEL,300.0,PCS,ROYAL PRIME LABELS,2025-11-04,2025-11-04,0,8.5,14,10,87500.0,OPEN_PO,STALE_DEAD,1125226502,270,8.5,ITEM,45000.0,PM0000108,BH-PM,
PM0000107,LABEL 1 LTR POMACE BACK,LABEL,300.0,PCS,ROYAL PRIME LABELS,2025-11-04,2025-11-04,0,8.5,14,10,87500.0,OPEN_PO,STALE_DEAD,1125226502,270,8.5,ITEM,41000.0,PM0000107,BH-PM,
CG0000049,TIN SHED-NEW LAND WIP,CONSUMABLE,300.0,NULL,HARYANA SANITARY STORE,2026-01-20,2026-01-30,0,7,26,83,16.0,OPEN_PO,STALE_DEAD,126226603,193,7,ITEM,0.69,CG0000049,BH-FA,
CG0000034,INSTALLATION PARTS 50 KL TANK (FA0000024) (1213006),CONSUMABLE,300.0,PCS,INDUSTRIAL AIDERS,2026-04-07,2026-04-30,0,6.0,12,28,24.0,OPEN_PO,STALE_DEAD,220426017,116,6.0,ITEM,1.0,CG0000034,BH-FA,
PM0000045,LABEL 5 LTR COLD PRESS BACK 365,LABEL,300.0,PCS,ROYAL PRIME LABELS,2026-04-22,2026-04-22,0,12.5,15,6,30000.0,OPEN_PO,STALE_DEAD,220426089,101,12.5,ITEM,6500.0,PM0000045,BH-PM,
PM0000248,THERMOCOL SET 5 LTR TIN HALF,TIN,299.0,PCS,RR PLASTRON,2024-12-23,2024-12-23,0,11.0,31,0,,OPEN_PO,STALE_DEAD,1224226608,586,,CLASS_FALLBACK,,PM0000248,DL-EC,
PM0000630,CARTON 12 PCS POUCHES SANO,CARTON,297.0,PCS,SSY CONTAINERS PVT LTD,2024-11-25,2024-11-25,0,3.0,21,0,10000.0,OPEN_PO,STALE_DEAD,1124226619,614,,CLASS_FALLBACK,10000.0,PM0000630,BH-PM,
PM0000468,CAPS 5 LTR GREEN,CAP,290.0,PCS,RAJ TECHNOPACK PVT LTD,2026-05-28,2026-05-28,0,4.5,12,38,15000.0,OPEN_PO,LIVE,220526146,65,29.5,ITEM,312.0,PM0000468,BH-PM,
PM0000121,PET BOTTLE 1 LTR 52 GMS POMACE,BOTTLE,288.0,PCS,BR AGROTECH LTD,2025-04-02,2025-04-02,0,3,27,19,100000.0,OPEN_PO,STALE_DEAD,425226514,486,37,ITEM,5012.0,PM0000121,BH-PM,
RM0000025,SOYABEAN REFINED LOOSE OIL,OIL,285.71,LTR,DEEN DAYAL AGRO INDUSTRIES,2025-03-12,2025-03-12,0,13,22,137,45505.4,OPEN_PO,STALE_DEAD,325226570,507,13,ITEM,656.04,RM0000025,BH-GJ,
RM0000025,SOYABEAN REFINED LOOSE OIL,OIL,285.71,LTR,LEGACY COMMODITIES PRIVATE LIMITED(VEND),2025-07-09,2025-07-09,0,13,22,137,45505.4,OPEN_PO,STALE_DEAD,725226545,388,13,ITEM,656.04,RM0000025,BH-GJ,
PM0000054,PET BOTTLE 1 LTR 26 GMS,BOTTLE,282.0,PCS,TPAC PACKAGING INDIA PVT LTD II,2025-09-03,2025-09-03,0,6,33,7,100000.0,OPEN_PO,STALE_DEAD,925226502,332,51,ITEM,3780.0,PM0000054,BH-PM,
PM0000076,TIN 15 LTR,TIN,270.0,PCS,HARYANA INDUSTRIAL COMPANY,2026-03-20,2026-03-20,0,6,29,17,9500.0,OPEN_PO,STALE_DEAD,326226568,134,35,ITEM,6000.0,PM0000076,BH-PM,
PM0000470,CAPS 5 LTR ORANGE,CAP,265.0,PCS,ECHO PLAST INDIA,2024-10-21,2024-10-21,0,8.0,22,20,10000.0,OPEN_PO,STALE_DEAD,1024226660,649,20.5,ITEM,3045.0,PM0000470,BH-PM,
RM0000025,SOYABEAN REFINED LOOSE OIL,OIL,263.74,LTR,DEEN DAYAL AGRO INDUSTRIES,2024-12-17,2024-12-17,0,13,22,137,45505.4,OPEN_PO,STALE_DEAD,1224226589,592,13,ITEM,656.04,RM0000025,BH-GJ,
RM0000016,CRUDE DEGUMMED RAPESEED OIL NEW,OIL,263.74,LTR,EDIBLE OIL CO D LLC,2026-01-29,2026-01-29,0,20,29,19,322137.0,OPEN_PO,STALE_DEAD,126226674,184,20,ITEM,24175.8,RM0000016,BH-CRUDE,
FG0000257,FLAX  (ALSI) SEEDS 800 GMS 1 PCS,FINISHED,260.0,PCS,RTC FOODS AAYFR3897E,2024-10-21,2024-10-21,0,4.0,11,0,,OPEN_PO,STALE_DEAD,1024226628,649,,CLASS_FALLBACK,,FG0000257,BH-FG,
FG0000257,FLAX  (ALSI) SEEDS 800 GMS 1 PCS,FINISHED,260.0,PCS,RTC FOODS AAYFR3897E,2024-10-21,2024-10-21,0,4.0,11,0,,OPEN_PO,STALE_DEAD,1024226638,649,,CLASS_FALLBACK,,FG0000257,BH-FG,
PM0000657,CARTON 1 LTR 16 PCS SANO,CARTON,258.0,PCS,SSY CONTAINERS PVT LTD,2025-10-04,2025-10-04,0,3,4,7,5000.0,OPEN_PO,STALE_DEAD,1025226504,301,3,ITEM,1290.0,PM0000657,BH-PM,
PM0000228,HDPE BOTTLE 4 LTR,BOTTLE,256.0,PCS,RAJ TECHNOPACK PVT LTD,2025-07-08,2025-07-08,0,2,8,15,8000.0,OPEN_PO,STALE_DEAD,725226530,389,8,ITEM,312.0,PM0000228,BH-PM,
RM0000003,MUSTARD OIL KACHI GHANI,OIL,252.75,LTR,MAHALAXMI ENTERPRISES,2025-02-24,2025-02-24,0,11,33,57,44417.5,OPEN_PO,STALE_DEAD,225226646,523,13,ITEM,4390.11,RM0000003,BH-GJ,
RM0000013,POMACE OLIVE LOOSE OIL IMPORTED,OIL,252.75,LTR,MIGASA ACEITES S L U,2025-03-15,2025-03-15,0,40,69,5,24175.8,OPEN_PO,STALE_DEAD,325226590,504,40,ITEM,24027.45,RM0000013,BH-GJ,
CF0000002,INSTALLATION PARTS ( MUSTARD OIL FULLY AUTOMATIC MONOBLOCK VOLUMETRIC FILLER & CAPPER-FA0000031 ),CONSUMABLE,252.0,PCS,BOTTMAC INDIA PVT LTD,2025-05-30,2025-06-20,0,49,49,1,1.0,OPEN_PO,STALE_DEAD,525226650,428,49,ITEM,1.0,CF0000002,BH-FA,
PM0000076,TIN 15 LTR,TIN,252.0,PCS,BOXMASTERS INDIA,2026-01-17,2026-01-17,0,6,29,17,9500.0,OPEN_PO,STALE_DEAD,126226588,196,35,ITEM,6000.0,PM0000076,BH-PM,
FG0000237,PUMPKIN SEEDS 800 GM 1 PCS,FINISHED,251.0,PCS,RTC FOODS AAYFR3897E,2024-10-21,2024-10-21,0,4.0,11,0,,OPEN_PO,STALE_DEAD,1024226628,649,,CLASS_FALLBACK,,FG0000237,BH-FG,
FG0000237,PUMPKIN SEEDS 800 GM 1 PCS,FINISHED,251.0,PCS,RTC FOODS AAYFR3897E,2024-10-21,2024-10-21,0,4.0,11,0,,OPEN_PO,STALE_DEAD,1024226638,649,,CLASS_FALLBACK,,FG0000237,BH-FG,
FG0000213,MULTI VITAMIN MEN,FINISHED,250.0,PCS,BLISS LIFESCIENCES LLP,2024-10-17,2024-10-17,0,4.0,11,0,,OPEN_PO,STALE_DEAD,1024226603,653,,CLASS_FALLBACK,,FG0000213,BH-SC,
FG0000251,OMEGA 3 FISH OIL,FINISHED,250.0,PCS,BLISS LIFESCIENCES LLP,2024-10-17,2024-10-17,0,4.0,11,0,,OPEN_PO,STALE_DEAD,1024226603,653,,CLASS_FALLBACK,,FG0000251,BH-SC,
FG0000213,MULTI VITAMIN MEN,FINISHED,250.0,PCS,BLISS LIFESCIENCES LLP,2024-10-17,2024-10-17,0,4.0,11,0,,OPEN_PO,STALE_DEAD,1024226688,653,,CLASS_FALLBACK,,FG0000213,BH-SC,
FG0000212,OMEGA 3 180 MGS EPA 120 MGS DHA,FINISHED,250.0,PCS,BLISS LIFESCIENCES LLP,2024-10-17,2024-10-17,0,4.0,11,0,,OPEN_PO,STALE_DEAD,1024226688,653,,CLASS_FALLBACK,,FG0000212,BH-FG,
FG0000256,QUINOA SEEDS 800 GMS 1 PCS,FINISHED,250.0,PCS,RTC FOODS AAYFR3897E,2024-10-21,2024-10-21,0,4.0,11,0,,OPEN_PO,STALE_DEAD,1024226628,649,,CLASS_FALLBACK,,FG0000256,BH-FG,
FG0000256,QUINOA SEEDS 800 GMS 1 PCS,FINISHED,250.0,PCS,RTC FOODS AAYFR3897E,2024-10-21,2024-10-21,0,4.0,11,0,,OPEN_PO,STALE_DEAD,1024226638,649,,CLASS_FALLBACK,,FG0000256,BH-FG,
SC0000093,BLANKET,TRADING,250.0,PCS,RADHEY RADHEY TEXTILES,2024-11-15,2024-12-06,0,2,2,0,,OPEN_PO,STALE_DEAD,1124226670,624,,CLASS_FALLBACK,,SC0000093,BH-FG,
PM0000480,LABEL 800 GMS CHIA SEEDS FULL,LABEL,250.0,PCS,MEDIA GRAPHIC PRINTS VEND,2025-04-02,2025-04-02,0,8.0,19,0,,OPEN_PO,STALE_DEAD,425226515,486,,CLASS_FALLBACK,,PM0000480,BH-PM,
FA0000246,PALLET BLUE COLOR JIVO,FIXED_ASSET,250.0,PCS,SWASTIK INDUSTRIES INTERNATIONAL PRIVATE LIMITED,2025-07-26,2025-07-30,0,5.0,32,0,,OPEN_PO,STALE_DEAD,725226641,371,,CLASS_FALLBACK,,FA0000246,BH-FA,
PM0000468,CAPS 5 LTR GREEN,CAP,250.0,PCS,A A ENTERPRISES,2025-09-16,2025-09-16,0,4.5,12,38,15000.0,OPEN_PO,STALE_DEAD,925226558,319,29.5,ITEM,312.0,PM0000468,BH-PM,
FG0000221,JIVO HONEY 500 GMS,FINISHED,250.0,PCS,BEE HIVE FARMS PVT LTD,2026-02-10,2026-02-10,0,4.0,11,0,250.0,OPEN_PO,STALE_DEAD,226226538,172,,CLASS_FALLBACK,250.0,FG0000221,BH-PM,
CG0000034,INSTALLATION PARTS 50 KL TANK (FA0000024) (1213006),CONSUMABLE,250.0,PCS,INDUSTRIAL AIDERS,2026-04-01,2026-04-20,0,6.0,12,28,24.0,OPEN_PO,STALE_DEAD,220426076,122,6.0,ITEM,1.0,CG0000034,BH-FA,
CG0000034,INSTALLATION PARTS 50 KL TANK (FA0000024) (1213006),CONSUMABLE,250.0,PCS,INDUSTRIAL AIDERS,2026-04-07,2026-04-30,0,6.0,12,28,24.0,OPEN_PO,STALE_DEAD,220426017,116,6.0,ITEM,1.0,CG0000034,BH-FA,
RM0000011,GROUNDNUT LOOSE OIL,OIL,241.76,LTR,DHANLAXMI EDIBLES PRIVATE LIMITED,2025-10-29,2025-10-29,0,8.5,25,16,45098.9,OPEN_PO,STALE_DEAD,1025226593,276,8.5,ITEM,32999.97,RM0000011,BH-GJ,
PM0000125,PET BOTTLE 500 MLS 34 GMS,BOTTLE,232.0,PCS,PIONEER PET SWASTIC PET INDUSTRIES (ACSFS8137Q),2025-02-01,2025-02-01,0,8.0,9,2,100000.0,OPEN_PO,STALE_DEAD,225226501,546,14.0,ITEM,100000.0,PM0000125,BH-PM,
RM0000001,LOOSE OIL POMACE,OIL,230.77,LTR,CONCEPT COLOUR,2025-03-01,2025-03-01,0,2.0,10,46,45802.2,OPEN_PO,STALE_DEAD,325226520,518,2.0,ITEM,12890.1,RM0000001,BH-GJ,
CG0000017,BLANKET,CONSUMABLE,230.0,NULL,RADHEY RADHEY TEXTILES,2024-10-25,2024-11-11,0,6,21,0,,OPEN_PO,STALE_DEAD,1024226749,645,,CLASS_FALLBACK,,CG0000017,BH-FA,
CG0000017,BLANKET,CONSUMABLE,230.0,NULL,RADHEY RADHEY TEXTILES,2024-10-25,2024-11-13,0,6,21,0,,OPEN_PO,STALE_DEAD,1024226753,645,,CLASS_FALLBACK,,CG0000017,BH-FA,
FG0000239,BASIL SEED 800 GMS 1 PCS,FINISHED,225.0,PCS,RTC FOODS AAYFR3897E,2024-10-21,2024-10-21,0,4.0,11,0,,OPEN_PO,STALE_DEAD,1024226628,649,,CLASS_FALLBACK,,FG0000239,BH-FG,
FG0000258,SUNFLOWER SEEDS 800 GMS 1 PCS,FINISHED,225.0,PCS,RTC FOODS AAYFR3897E,2024-10-21,2024-10-21,0,4.0,11,0,,OPEN_PO,STALE_DEAD,1024226628,649,,CLASS_FALLBACK,,FG0000258,BH-FG,
FG0000239,BASIL SEED 800 GMS 1 PCS,FINISHED,225.0,PCS,RTC FOODS AAYFR3897E,2024-10-21,2024-10-21,0,4.0,11,0,,OPEN_PO,STALE_DEAD,1024226638,649,,CLASS_FALLBACK,,FG0000239,BH-FG,
FG0000258,SUNFLOWER SEEDS 800 GMS 1 PCS,FINISHED,225.0,PCS,RTC FOODS AAYFR3897E,2024-10-21,2024-10-21,0,4.0,11,0,,OPEN_PO,STALE_DEAD,1024226638,649,,CLASS_FALLBACK,,FG0000258,BH-FG,
PM0000532,LABEL DIGITAL SAMPLE,LABEL,225.0,PCS,MEDIA GRAPHIC PRINTS VEND,2025-07-22,2025-07-22,0,8.0,19,0,,OPEN_PO,STALE_DEAD,725226642,375,,CLASS_FALLBACK,,PM0000532,BH-PM,
CG0000026,HARDWARE FOR WIP/SANITARY - WIP DOCK AND 1ST FLOOR EXTENSION (1212010),CONSUMABLE,220.0,PCS,GREEN METAL INFRA,2025-03-17,2025-03-25,0,5,30,23,7.0,OPEN_PO,STALE_DEAD,325226598,502,5,ITEM,1.0,CG0000026,BH-FA,
RM0000002,CANOLA COLD PRESS LOOSE OIL OLD,OIL,219.78,LTR,CONCEPT COLOUR,2025-03-12,2025-03-12,0,28,28,1,288032.7,OPEN_PO,STALE_DEAD,325226567,507,28,ITEM,288032.68,RM0000002,BH-GJ,
RM0000007,RICE BRAN REFINED OIL,OIL,219.78,LTR,GARG OILS TRADERS,2025-06-16,2025-06-16,0,8.0,28,12,43329.6,OPEN_PO,STALE_DEAD,625226600,411,8.0,ITEM,11803.28,RM0000007,BH-GJ,
